|dates|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Windsor_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Windsor_Vermont_UnitedStates.TotalPopulation.data|Windsor_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|55062.0|0
