|dates|McNairy_Tennessee_UnitedStates.BLS_EmployedPopulation.data|McNairy_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|McNairy_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|McNairy_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|McNairy_Tennessee_UnitedStates.BLS_UnemploymentRate.data|McNairy_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|McNairy_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|McNairy_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-14|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-15|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-16|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-17|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-18|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-19|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-20|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-21|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-22|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-23|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-24|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-25|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-26|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-27|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-28|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-02-29|8053.5|0|528.5|0|6.158238172920065|0|8582.0|0
0|2020-03-01|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-02|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-03|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-04|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-05|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-06|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-07|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-08|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-09|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-10|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-11|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-12|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-13|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-14|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-15|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-16|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-17|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-18|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-19|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-20|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-21|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-22|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-23|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-24|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-25|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-26|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-27|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-28|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-29|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-30|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-03-31|7959.5|0|495.5|0|5.860437610881135|0|8455.0|0
0|2020-04-01|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-02|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-03|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-04|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-05|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-06|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-07|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-08|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-09|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-10|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-11|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-12|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-13|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-14|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-15|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-16|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-17|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-18|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-19|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-20|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-21|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-22|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-23|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-24|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-25|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-26|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-27|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-28|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-29|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-04-30|7118.5|0|1058.0|0|12.939521800281295|0|8176.5|0
0|2020-05-01|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-02|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-03|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-04|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-05|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-06|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-07|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-08|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-09|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-10|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-11|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-12|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-13|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-14|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-15|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-16|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-17|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-18|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-19|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-20|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-21|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-22|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-23|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-24|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-25|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-26|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-27|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-28|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-29|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-30|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-05-31|7370.0|0|681.0|0|8.458576574338592|0|8051.0|0
0|2020-06-01|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-02|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-03|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-04|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-05|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-06|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-07|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-08|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-09|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-10|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-11|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-12|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-13|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-14|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-15|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-16|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-17|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-18|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-19|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-20|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-21|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-22|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-23|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-24|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-25|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-26|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-27|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-28|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-29|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-06-30|7188.0|0|805.0|0|10.071312398348555|0|7993.0|0
0|2020-07-01|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-02|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-03|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-04|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-05|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-06|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-07|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-08|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-09|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-10|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-11|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-12|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-13|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-14|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-15|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-16|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-17|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-18|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-19|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-20|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-21|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-22|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-23|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-24|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-25|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-26|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-27|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-28|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-29|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-30|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-07-31|7069.0|0|883.0|0|11.104124748490946|0|7952.0|0
0|2020-08-01|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-02|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-03|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-04|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-05|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-06|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-07|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-08|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-09|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-10|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-11|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-12|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-13|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-14|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-15|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-16|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-17|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-18|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-19|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-20|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-21|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-22|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-23|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-24|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-25|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-26|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-27|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-28|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-29|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-30|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-08-31|7896.0|0|747.0|0|8.642832349878514|0|8643.0|0
0|2020-09-01|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-02|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-03|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-04|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-05|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-06|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-07|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-08|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-09|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-10|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-11|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-12|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-13|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-14|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-15|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-16|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-17|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-18|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-19|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-20|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-21|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-22|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-23|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-24|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-25|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-26|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-27|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-28|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-29|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-09-30|7809.0|0|744.0|0|8.698702209750964|0|8553.0|0
0|2020-10-01|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-02|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-03|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-04|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-05|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-06|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-07|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-08|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-09|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-10|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-11|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-12|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-13|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-14|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-15|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-16|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-17|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-18|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-19|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-20|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-21|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-22|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-23|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-24|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-25|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-26|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-27|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-28|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-29|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-30|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-10-31|7856.0|0|865.0|0|9.918587317968123|0|8721.0|0
0|2020-11-01|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-02|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-03|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-04|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-05|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-06|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-07|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-08|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-09|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-10|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-11|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-12|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-13|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-14|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-15|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-16|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-17|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-18|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-19|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-20|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-21|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-22|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-23|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-24|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-25|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-26|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-27|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-28|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-29|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-11-30|7881.0|0|610.0|0|7.184077258273466|0|8491.0|0
0|2020-12-01|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-02|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-03|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-04|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-05|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-06|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-07|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-08|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
0|2020-12-09|7739.0|0|664.0|0|7.901939783410687|0|8403.0|0
