|dates|Hardin_Texas_UnitedStates.BLS_EmployedPopulation.data|Hardin_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hardin_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hardin_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hardin_Texas_UnitedStates.BLS_UnemploymentRate.data|Hardin_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hardin_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hardin_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-02|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-03|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-04|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-05|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-06|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-07|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-08|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-09|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-10|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-11|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-12|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-13|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-14|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-15|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-16|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-17|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-18|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-19|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-20|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-21|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-22|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-23|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-24|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-25|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-26|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-27|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-28|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-29|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-30|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-01-31|24296.0|0|1248.0|0|4.8856874412777955|0|25544.0|0
0|2020-02-01|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-02|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-03|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-04|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-05|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-06|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-07|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-08|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-09|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-10|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-11|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-12|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-13|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-14|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-15|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-16|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-17|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-18|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-19|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-20|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-21|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-22|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-23|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-24|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-25|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-26|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-27|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-28|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-02-29|24523.0|0|1127.0|0|4.393762183235867|0|25650.0|0
0|2020-03-01|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-02|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-03|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-04|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-05|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-06|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-07|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-08|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-09|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-10|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-11|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-12|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-13|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-14|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-15|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-16|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-17|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-18|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-19|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-20|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-21|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-22|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-23|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-24|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-25|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-26|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-27|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-28|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-29|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-30|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-03-31|23549.0|0|1660.5|0|6.5868025942601|0|25209.5|0
0|2020-04-01|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-02|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-03|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-04|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-05|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-06|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-07|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-08|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-09|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-10|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-11|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-12|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-13|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-14|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-15|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-16|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-17|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-18|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-19|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-20|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-21|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-22|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-23|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-24|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-25|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-26|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-27|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-28|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-29|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-04-30|20126.5|0|3632.5|0|15.28894313733743|0|23759.0|0
0|2020-05-01|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
0|2020-05-02|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
0|2020-05-03|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
0|2020-05-04|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
0|2020-05-05|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
0|2020-05-06|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
0|2020-05-07|21013.0|0|3225.0|0|13.305553263470584|0|24238.0|0
