|dates|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Benewah_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Benewah_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
