|dates|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Anchorage_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Anchorage_Alaska_UnitedStates.TotalPopulation.data|Anchorage_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|288000.0|0
