|dates|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kenedy_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Kenedy_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kenedy_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
