|dates|Missoula_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Missoula_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Missoula_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Missoula_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Missoula_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Missoula_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Missoula_Montana_UnitedStates.TotalPopulation.data|Missoula_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|119600.0|0
