|dates|Skagit_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Skagit_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Skagit_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Skagit_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Skagit_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Skagit_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Skagit_Washington_UnitedStates.TotalPopulation.data|Skagit_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|129205.0|0
