|dates|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofRI_RhodeIsland_UnitedStates.NYT_ConfirmedDeaths.data|OutofRI_RhodeIsland_UnitedStates.NYT_ConfirmedDeaths.missing|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofRI_RhodeIsland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
