|dates|Custer_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Custer_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Custer_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Custer_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Custer_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Custer_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Custer_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Custer_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|15079.5|0|463.0|0|2.9789287437670904|0|15542.5|0
0|2020-01-29|15079.5|0|463.0|0|2.9789287437670904|0|15542.5|0
0|2020-01-30|15079.5|0|463.0|0|2.9789287437670904|0|15542.5|0
0|2020-01-31|15079.5|0|463.0|0|2.9789287437670904|0|15542.5|0
0|2020-02-01|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-02|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-03|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-04|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-05|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-06|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-07|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-08|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-09|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-10|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-11|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-12|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-13|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-14|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-15|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-16|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-17|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-18|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-19|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-20|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-21|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-22|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-23|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-24|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-25|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-26|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-27|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-28|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-02-29|15139.0|0|442.5|0|2.8399062991367967|0|15581.5|0
0|2020-03-01|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-02|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-03|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-04|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-05|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-06|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-07|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-08|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-09|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-10|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-11|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-12|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-13|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-14|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-15|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-16|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-17|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-18|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-19|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-20|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-21|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-22|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-23|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-24|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-25|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-26|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-27|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-28|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-29|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-30|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-03-31|14953.5|0|448.5|0|2.9119594857810673|0|15402.0|0
0|2020-04-01|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-02|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-03|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-04|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-05|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-06|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-07|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-08|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-09|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-10|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-11|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-12|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-13|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-14|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-15|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-16|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-17|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-18|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-19|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-20|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-21|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-22|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-23|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-24|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-25|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-26|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-27|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-28|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-29|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-04-30|13232.5|0|1430.0|0|9.752770673486786|0|14662.5|0
0|2020-05-01|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-02|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-03|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-04|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-05|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-06|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-07|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-08|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-09|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-10|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-11|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-12|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-13|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-14|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-15|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-16|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-17|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-18|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-19|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-20|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-21|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-22|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-23|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-24|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-25|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-26|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-27|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-28|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-29|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-30|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-05-31|14031.0|0|1255.0|0|8.210126913515635|0|15286.0|0
0|2020-06-01|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-02|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-03|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-04|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-05|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-06|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-07|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-08|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-09|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-10|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-11|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-12|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-13|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-14|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-15|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-16|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-17|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-18|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-19|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-20|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-21|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-22|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-23|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-24|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-25|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-26|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-27|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-28|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-29|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-06-30|14345.0|0|1118.0|0|7.230162322964496|0|15463.0|0
0|2020-07-01|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-02|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-03|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-04|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-05|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-06|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-07|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-08|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-09|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-10|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-11|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-12|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-13|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-14|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-15|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-16|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-17|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-18|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-19|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-20|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-21|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-22|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-23|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-24|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-25|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-26|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-27|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-28|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-29|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-30|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-07-31|14031.0|0|1001.0|0|6.659127195316658|0|15032.0|0
0|2020-08-01|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-02|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-03|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-04|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-05|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-06|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-07|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-08|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-09|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-10|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-11|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-12|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-13|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-14|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-15|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-16|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-17|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-18|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-19|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-20|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-21|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-22|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-23|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-24|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-25|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-26|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-27|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-28|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-29|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-30|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-08-31|14331.0|0|897.0|0|5.890464933018125|0|15228.0|0
0|2020-09-01|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-02|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-03|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-04|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-05|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-06|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-07|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-08|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-09|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-10|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-11|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-12|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-13|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-14|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-15|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-16|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-17|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-18|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-19|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-20|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-21|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-22|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-23|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-24|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-25|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-26|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-27|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-28|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-29|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-09-30|14639.0|0|818.0|0|5.292100666364754|0|15457.0|0
0|2020-10-01|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-02|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-03|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-04|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-05|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-06|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-07|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-08|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-09|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-10|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-11|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-12|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-13|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-14|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-15|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-16|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-17|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-18|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-19|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-20|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-21|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-22|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-23|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-24|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-25|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-26|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-27|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-28|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-29|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-30|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-10-31|14508.0|0|706.0|0|4.640462731694492|0|15214.0|0
0|2020-11-01|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-02|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-03|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-04|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-05|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-06|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-07|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-08|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-09|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-10|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-11|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-12|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-13|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-14|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-15|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-16|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-17|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-18|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-19|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-20|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-21|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-22|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-23|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-24|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-25|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-26|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-27|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-28|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-29|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-11-30|14554.0|0|664.0|0|4.363254041266921|0|15218.0|0
0|2020-12-01|14429.0|0|647.0|0|4.291589280976386|0|15076.0|0
0|2020-12-02|14429.0|0|647.0|0|4.291589280976386|0|15076.0|0
0|2020-12-03|14429.0|0|647.0|0|4.291589280976386|0|15076.0|0
0|2020-12-04|14429.0|0|647.0|0|4.291589280976386|0|15076.0|0
