|dates|Roosevelt_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Roosevelt_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Roosevelt_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Roosevelt_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Roosevelt_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Roosevelt_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Roosevelt_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Roosevelt_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
