|dates|Gogebic_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gogebic_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gogebic_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Gogebic_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Gogebic_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gogebic_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gogebic_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gogebic_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
