|dates|McIntosh_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|McIntosh_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|McIntosh_NorthDakota_UnitedStates.Male_Total_Population.data|McIntosh_NorthDakota_UnitedStates.Male_Total_Population.missing|McIntosh_NorthDakota_UnitedStates.Female_Total_Population.data|McIntosh_NorthDakota_UnitedStates.Female_Total_Population.missing|McIntosh_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|McIntosh_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-03-31|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-04-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-05-31|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-06-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-07-31|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-08-31|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-09-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-10-31|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-11-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-17|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-18|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-19|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-20|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-21|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-22|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-23|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-24|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-25|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-26|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-27|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-28|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-29|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-30|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2020-12-31|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-01|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-02|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-03|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-04|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-05|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-06|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-07|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-08|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-09|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-10|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-11|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-12|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-13|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-14|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-15|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-16|793.0|0|1261.0|0|1324.0|0|483.0|0
0|2021-01-17|793.0|0|1261.0|0|1324.0|0|483.0|0
