|dates|Adair_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Adair_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Adair_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Adair_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Adair_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Adair_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Adair_Missouri_UnitedStates.TotalPopulation.data|Adair_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25343.0|0
