|dates|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kandiyohi_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kandiyohi_Minnesota_UnitedStates.TotalPopulation.data|Kandiyohi_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43199.0|0
