|dates|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SantaCruz_California_UnitedStates.NYT_ConfirmedDeaths.data|SantaCruz_California_UnitedStates.NYT_ConfirmedDeaths.missing|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
