|dates|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kennebec_Maine_UnitedStates.TotalPopulation.data|Kennebec_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|122302.0|0
