|dates|Jefferson_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-02|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-03|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-04|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-05|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-06|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-07|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-08|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-09|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-10|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-11|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-12|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-13|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-14|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-15|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-16|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-17|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-18|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-19|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-20|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-21|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-22|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-23|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-24|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-25|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-26|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-27|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-28|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-29|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-30|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-01-31|384365.5|0|16104.5|0|4.021399855170175|0|400470.0|0
0|2020-02-01|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-02|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-03|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-04|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-05|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-06|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-07|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-08|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-09|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-10|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-11|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-12|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-13|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-14|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-15|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-16|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-17|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-18|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-19|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-20|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-21|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-22|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-23|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-24|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-25|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-26|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-27|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-28|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-02-29|386933.5|0|14849.0|0|3.69578067735653|0|401782.5|0
0|2020-03-01|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-02|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-03|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-04|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-05|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-06|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-07|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-08|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-09|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-10|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-11|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-12|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-13|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-14|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-15|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-16|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-17|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-18|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-19|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-20|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-21|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-22|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-23|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-24|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-25|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-26|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-27|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-28|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-29|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-30|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-03-31|382624.0|0|18011.5|0|4.495732405141331|0|400635.5|0
0|2020-04-01|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-02|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-03|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-04|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-05|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-06|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-07|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-08|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-09|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-10|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-11|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-12|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-13|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-14|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-15|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-16|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-17|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-18|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-19|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-20|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-21|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-22|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-23|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-24|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-25|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-26|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-27|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
0|2020-04-28|329940.5|0|65654.5|0|16.59639277543953|0|395595.0|0
