|dates|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pope_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Pope_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pope_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
