|dates|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LittleRiver_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LittleRiver_Arkansas_UnitedStates.TotalPopulation.data|LittleRiver_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12259.0|0
