|dates|Mercer_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Mercer_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Mercer_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Mercer_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Mercer_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Mercer_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Mercer_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Mercer_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-02|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-03|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-04|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-05|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-06|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-07|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-08|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-09|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-10|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-11|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-12|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-13|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-14|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-15|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-16|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-17|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-18|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-19|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-20|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-21|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-22|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-23|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-24|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-25|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-26|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-27|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-28|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-29|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-30|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-01-31|45745.0|0|2879.0|0|5.920944389601843|0|48624.0|0
0|2020-02-01|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-02|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-03|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-04|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-05|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-06|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-07|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-08|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-09|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-10|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-11|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-12|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-13|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-14|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-15|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-16|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-17|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-18|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-19|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-20|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-21|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-22|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-23|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-24|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-25|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-26|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-27|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-28|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-02-29|45992.5|0|2888.0|0|5.908286535530529|0|48880.5|0
0|2020-03-01|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-02|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-03|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-04|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-05|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-06|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-07|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-08|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-09|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-10|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-11|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-12|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-13|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-14|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-15|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-16|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-17|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-18|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-19|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-20|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-21|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-22|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-23|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-24|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-25|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-26|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-27|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-28|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-29|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-30|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-03-31|45036.5|0|3218.5|0|6.669775152833903|0|48255.0|0
0|2020-04-01|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-02|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-03|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-04|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-05|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-06|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-07|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-08|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-09|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-10|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-11|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-12|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-13|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-14|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-15|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-16|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-17|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-18|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-19|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-20|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-21|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-22|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
0|2020-04-23|39372.0|0|8318.0|0|17.441811700566156|0|47690.0|0
