|dates|Miller_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Miller_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Miller_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Miller_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Miller_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Miller_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Miller_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Miller_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
