|dates|Mitchell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mitchell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mitchell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mitchell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mitchell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mitchell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mitchell_Georgia_UnitedStates.TotalPopulation.data|Mitchell_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21863.0|0
