|dates|Menard_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Menard_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Menard_Texas_UnitedStates.Male_Total_Population.data|Menard_Texas_UnitedStates.Male_Total_Population.missing|Menard_Texas_UnitedStates.Female_Total_Population.data|Menard_Texas_UnitedStates.Female_Total_Population.missing|Menard_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Menard_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-02-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-03-31|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-04-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-05-31|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-06-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-07-31|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-08-31|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-09-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-10-31|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-11-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-19|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-20|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-21|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-22|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-23|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-24|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-25|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-26|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-27|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-28|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-29|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-30|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2020-12-31|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-01|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-02|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-03|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-04|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-05|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-06|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-07|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-08|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-09|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-10|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-11|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-12|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-13|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-14|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-15|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-16|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-17|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-18|679.0|0|1062.0|0|1077.0|0|378.0|0
0|2021-01-19|679.0|0|1062.0|0|1077.0|0|378.0|0
