|dates|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yukon-Koyukuk_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yukon-Koyukuk_Alaska_UnitedStates.TotalPopulation.data|Yukon-Koyukuk_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5230.0|0
