|dates|Huron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Huron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Huron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Huron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Huron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Huron_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Huron_Michigan_UnitedStates.TotalPopulation.data|Huron_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30981.0|0
