|dates|Polk_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Polk_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Polk_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Polk_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Polk_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Polk_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Polk_Florida_UnitedStates.TotalPopulation.data|Polk_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|724777.0|0
