|dates|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jasper_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Jasper_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
