|dates|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Umatilla_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Umatilla_Oregon_UnitedStates.TotalPopulation.data|Umatilla_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|77950.0|0
