|dates|Houghton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Houghton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Houghton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Houghton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Houghton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Houghton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Houghton_Michigan_UnitedStates.TotalPopulation.data|Houghton_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35684.0|0
