|dates|Phillips_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Phillips_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Phillips_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Phillips_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Phillips_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Phillips_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Phillips_Montana_UnitedStates.TotalPopulation.data|Phillips_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3954.0|0
