|dates|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ionia_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Ionia_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
