|dates|Carson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Carson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Carson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Carson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Carson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Carson_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Carson_Texas_UnitedStates.TotalPopulation.data|Carson_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5926.0|0
