|dates|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bronx_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Bronx_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
