|dates|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Maverick_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Maverick_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
