|dates|Richland_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Richland_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Richland_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Richland_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Richland_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Richland_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Richland_SouthCarolina_UnitedStates.TotalPopulation.data|Richland_SouthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|415759.0|0
