|dates|Terry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Terry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Terry_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Terry_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Terry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Terry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Terry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Terry_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
