|dates|Cass_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cass_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cass_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cass_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cass_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cass_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cass_Iowa_UnitedStates.TotalPopulation.data|Cass_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12836.0|0
