|dates|Modoc_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Modoc_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Modoc_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Modoc_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Modoc_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Modoc_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Modoc_California_UnitedStates.TotalPopulation.data|Modoc_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8841.0|0
