|dates|Comanche_Texas_UnitedStates.BLS_EmployedPopulation.data|Comanche_Texas_UnitedStates.BLS_EmployedPopulation.missing|Comanche_Texas_UnitedStates.BLS_UnemployedPopulation.data|Comanche_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Comanche_Texas_UnitedStates.BLS_UnemploymentRate.data|Comanche_Texas_UnitedStates.BLS_UnemploymentRate.missing|Comanche_Texas_UnitedStates.BLS_LaborForcePopulation.data|Comanche_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-02|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-03|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-04|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-05|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-06|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-07|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-08|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-09|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-10|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-11|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-12|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-13|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-14|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-15|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-16|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-17|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-18|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-19|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-20|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-21|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-22|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-23|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-24|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-25|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-26|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-27|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-28|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-29|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-30|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-01-31|5381.0|0|210.0|0|3.75603648721159|0|5591.0|0
0|2020-02-01|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-02|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-03|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-04|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-05|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-06|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-07|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-08|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-09|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-10|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-11|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-12|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-13|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-14|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-15|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-16|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-17|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-18|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-19|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-20|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-21|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-22|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-23|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-24|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-25|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-26|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-27|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-28|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-02-29|5449.0|0|202.0|0|3.5745885683949745|0|5651.0|0
0|2020-03-01|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-02|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-03|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-04|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-05|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-06|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-07|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-08|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-09|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-10|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-11|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-12|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-13|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-14|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-15|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-16|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-17|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-18|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-19|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-20|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-21|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-22|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-23|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-24|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-25|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-26|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-27|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-28|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-29|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-30|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-03-31|5325.0|0|300.0|0|5.333333333333333|0|5625.0|0
0|2020-04-01|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-02|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-03|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-04|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-05|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-06|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-07|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-08|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-09|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-10|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-11|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-12|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
0|2020-04-13|4658.5|0|335.5|0|6.71806167400881|0|4994.0|0
