|dates|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Newton_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Newton_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Newton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
