|dates|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Medina_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Medina_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Medina_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
