|dates|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Broome_NewYork_UnitedStates.TotalPopulation.data|Broome_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|190488.0|0
