|dates|Suffolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Suffolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Suffolk_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Suffolk_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Suffolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Suffolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Suffolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Suffolk_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
