|dates|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rice_Kansas_UnitedStates.TotalPopulation.data|Rice_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9537.0|0
