|dates|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McCook_SouthDakota_UnitedStates.TotalPopulation.data|McCook_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5586.0|0
