|dates|Prowers_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Prowers_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Prowers_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Prowers_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Prowers_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Prowers_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Prowers_Colorado_UnitedStates.TotalPopulation.data|Prowers_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12172.0|0
