|dates|McKean_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|McKean_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|McKean_Pennsylvania_UnitedStates.AveragePrecipitation.data|McKean_Pennsylvania_UnitedStates.AveragePrecipitation.missing|McKean_Pennsylvania_UnitedStates.AverageWindDirection.data|McKean_Pennsylvania_UnitedStates.AverageWindDirection.missing|McKean_Pennsylvania_UnitedStates.AverageWindSpeed.data|McKean_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2020-03-11|0.008749999999999999|0|0.0|0|153.95833333333334|0|4.770833333333333|0
0|2020-03-12|0.0|0|0.0|0|116.875|0|6.7569444444444455|0
0|2020-03-13|0.005416666666666667|0|0.005833333333333334|0|247.98611111111111|0|15.798611111111112|0
0|2020-03-14|0.0004166666666666667|0|0.0|0|287.5|0|8.041666666666666|0
0|2020-03-15|0.0|0|0.0|0|49.44444444444445|0|6.881944444444444|0
0|2020-03-16|0.0|0|0.0004166666666666667|0|135.55555555555557|0|8.909722222222223|0
0|2020-03-17|0.00020833333333333335|0|0.0002777777777777778|0|224.2361111111111|0|7.840277777777778|0
0|2020-03-18|0.0004166666666666667|0|0.011666666666666667|0|88.33333333333333|0|6.666666666666667|0
0|2020-03-19|0.009375|0|0.01090277777777778|0|142.91666666666669|0|5.8194444444444455|0
0|2020-03-20|0.004479166666666667|0|0.02025694444444445|0|254.6875|0|13.334027777777777|0
0|2020-03-21|0.01875|0|0.0|0|195.3472222222222|0|8.239583333333334|0
0|2020-03-22|0.0|0|0.0|0|102.5|0|8.083333333333334|0
0|2020-03-23|0.00020833333333333335|0|0.007083333333333334|0|165.56646825396828|0|9.981547619047618|0
0|2020-03-24|0.0043749999999999995|0|0.00011904761904761905|0|175.88789682539684|0|5.786706349206351|0
0|2020-03-25|0.0004166666666666667|0|0.00125|0|140.06944444444443|0|7.694444444444444|0
0|2020-03-26|0.0002777777777777778|0|0.0034722222222222225|0|201.18055555555554|0|6.6944444444444455|0
0|2020-03-27|0.0018055555555555557|0|0.0016666666666666668|0|116.25396825396827|0|2.723015873015873|0
0|2020-03-28|0.0022222222222222222|0|0.016597222222222225|0|126.90277777777777|0|8.5625|0
0|2020-03-29|0.03958333333333333|0|0.021416666666666667|0|182.15972222222226|0|9.618055555555555|0
0|2020-03-30|0.007083333333333334|0|0.005833333333333333|0|263.61111111111114|0|10.249999999999998|0
0|2020-03-31|0.005416666666666667|0|0.0005555555555555556|0|126.30555555555556|0|4.677777777777778|0
0|2020-04-01|0.0005555555555555556|0|0.0004166666666666667|0|198.19444444444443|0|7.395833333333333|0
0|2020-04-02|0.0|0|0.0|0|287.9166666666667|0|13.416666666666666|0
0|2020-04-03|0.0|0|0.0|0|333.3333333333333|0|12.166666666666666|0
0|2020-04-04|0.0|0|0.0|0|245.4861111111111|0|3.7708333333333335|0
0|2020-04-05|0.0|0|0.0|0|178.75|0|5.416666666666667|0
0|2020-04-06|0.0|0|0.0|0|165.9722222222222|0|4.122685185185185|0
0|2020-04-07|0.0|0|0.010833333333333334|0|107.03472222222224|0|3.372222222222222|0
0|2020-04-08|0.014791666666666667|0|0.007552083333333334|0|244.3923611111111|0|10.086805555555555|0
0|2020-04-09|0.0004166666666666667|0|0.004573412698412699|0|241.18253968253964|0|13.027083333333335|0
0|2020-04-10|0.0021874999999999998|0|0.0015446428571428573|0|287.8859126984127|0|16.986607142857142|0
0|2020-04-11|0.0008333333333333334|0|0.0|0|225.7638888888889|0|7.1875|0
0|2020-04-12|0.0|0|0.00125|0|149.58333333333334|0|8.375|0
0|2020-04-13|0.0038541666666666668|0|0.030000000000000002|0|216.42361111111111|0|14.677083333333334|0
0|2020-04-14|0.024166666666666666|0|8.333333333333333e-05|0|218.39583333333334|0|8.495833333333334|0
0|2020-04-15|0.0004166666666666667|0|0.0013125|0|255.02083333333334|0|8.393749999999999|0
0|2020-04-16|0.0025|0|0.00035119047619047624|0|256.11507936507934|0|7.846428571428571|0
0|2020-04-17|0.0008333333333333334|0|0.017465277777777777|0|128.68055555555557|0|5.083333333333333|0
0|2020-04-18|0.02125|0|0.0|0|266.6319444444444|0|7.684027777777778|0
0|2020-04-19|0.0|0|0.0004166666666666667|0|251.5625|0|10.020833333333334|0
0|2020-04-20|0.0004166666666666667|0|0.0|0|146.9097222222222|0|4.479166666666667|0
0|2020-04-21|0.0013541666666666667|0|0.005943287037037038|0|262.7324735449735|0|14.0666335978836|0
0|2020-04-22|0.002916666666666667|0|0.0|0|284.72222222222223|0|13.222222222222223|0
0|2020-04-23|0.0005208333333333333|0|0.0014583333333333334|0|103.57638888888887|0|6.475694444444444|0
0|2020-04-24|0.0|0|0.0|0|116.94444444444444|0|5.548611111111111|0
0|2020-04-25|0.0|0|0.0004166666666666667|0|98.54166666666667|0|5.631944444444444|0
0|2020-04-26|0.006666666666666667|0|0.024583333333333336|0|76.51388888888889|0|9.247222222222222|0
0|2020-04-27|0.011666666666666667|0|0.000625|0|206.66666666666666|0|9.21875|0
0|2020-04-28|0.0|0|0.0|0|102.5|0|4.75|0
0|2020-04-29|0.0|0|0.0008333333333333334|0|138.05555555555557|0|14.878472222222223|0
0|2020-04-30|0.0034375|0|0.021666666666666667|0|134.89583333333331|0|8.59375|0
0|2020-05-01|0.004722222222222222|0|0.0004166666666666667|0|231.04166666666666|0|6.267361111111112|0
0|2020-05-02|0.0004166666666666667|0|0.0|0|179.0625|0|7.341666666666666|0
0|2020-05-03|0.0|0|0.0|0|218.75|0|8.041666666666666|0
0|2020-05-04|0.0|0|0.0|0|296.0416666666667|0|10.229166666666666|0
0|2020-05-05|0.0|0|0.0|0|65.83333333333333|0|6.125|0
0|2020-05-06|0.0|0|0.004965277777777778|0|145.55555555555554|0|6.010416666666667|0
0|2020-05-07|0.007083333333333334|0|0.0|0|177.08333333333334|0|7.118055555555556|0
0|2020-05-08|0.0|0|0.0008541666666666667|0|195.45833333333334|0|7.060416666666666|0
0|2020-05-09|0.0016666666666666668|0|0.0004166666666666667|0|272.8333333333333|0|13.646296296296297|0
0|2020-05-10|0.0004166666666666667|0|0.0|0|208.75|0|8.666666666666666|0
0|2020-05-11|0.0002777777777777778|0|0.0013194444444444443|0|253.09722222222226|0|10.122916666666667|0
0|2020-05-12|0.0007291666666666667|0|0.0005833333333333334|0|243.18055555555557|0|10.681944444444445|0
0|2020-05-13|0.0|0|0.0|0|113.33333333333333|0|3.25|0
0|2020-05-14|0.0|0|0.006979166666666667|0|104.58333333333333|0|5.680555555555556|0
0|2020-05-15|0.0038541666666666668|0|0.02857638888888889|0|209.86111111111111|0|8.635416666666666|0
0|2020-05-16|0.011388888888888888|0|0.0|0|163.26388888888889|0|4.375|0
0|2020-05-17|0.0|0|0.004375|0|117.84722222222221|0|8.472222222222223|0
0|2020-05-18|0.005416666666666667|0|0.0|0|126.52777777777777|0|11.135416666666666|0
0|2020-05-19|0.0|0|0.0|0|130.0|0|12.458333333333334|0
0|2020-05-20|0.0|0|0.0|0|124.16666666666667|0|12.0|0
0|2020-05-21|0.0|0|0.0|0|125.83333333333333|0|6.708333333333333|0
0|2020-05-22|0.0|0|0.00813888888888889|0|77.84722222222221|0|3.791666666666666|0
0|2020-05-23|0.0020833333333333333|0|0.009291666666666667|0|178.86111111111111|0|3.966666666666667|0
0|2020-05-24|0.0027083333333333334|0|0.0|0|139.30555555555554|0|8.163194444444445|0
0|2020-05-25|0.0|0|0.011041666666666665|0|108.70138888888887|0|5.039583333333334|0
0|2020-05-26|0.01375|0|0.0|0|77.03869047619048|0|3.2822420634920633|0
0|2020-05-27|0.0|0|0.0|0|106.04166666666667|0|6.604166666666667|0
0|2020-05-28|0.0|0|0.004097222222222223|0|132.8125|0|7.583333333333333|0
0|2020-05-29|0.002916666666666667|0|0.01326388888888889|0|145.6597222222222|0|6.538194444444444|0
0|2020-05-30|0.012499999999999999|0|0.0|0|213.4375|0|7.875|0
0|2020-05-31|0.0|0|0.0|0|198.95833333333334|0|7.0625|0
0|2020-06-01|0.0|0|0.0|0|186.66666666666666|0|7.0|0
0|2020-06-02|0.0|0|0.0|0|173.75|0|6.020833333333333|0
0|2020-06-03|0.0007638888888888889|0|0.008125|0|227.9513888888889|0|8.666666666666666|0
0|2020-06-04|0.0075|0|0.0004166666666666667|0|102.41666666666667|0|3.683333333333333|0
0|2020-06-05|0.0001388888888888889|0|0.0|0|132.63888888888889|0|4.90625|0
0|2020-06-06|0.0|0|0.0|0|259.5138888888889|0|9.0|0
0|2020-06-07|0.0|0|0.0|0|213.125|0|6.625|0
0|2020-06-08|0.0|0|0.0|0|119.16666666666667|0|2.7083333333333335|0
0|2020-06-09|0.0|0|0.0|0|70.41666666666667|0|1.875|0
0|2020-06-10|0.0|0|0.0008333333333333334|0|158.75|0|8.375|0
0|2020-06-11|0.002916666666666667|0|0.0033333333333333335|0|207.5|0|7.826388888888888|0
0|2020-06-12|0.00125|0|0.0|0|200.0|0|7.791666666666667|0
0|2020-06-13|0.0|0|0.0|0|96.66666666666667|0|4.333333333333333|0
0|2020-06-14|0.0|0|0.0|0|64.16666666666667|0|4.458333333333333|0
0|2020-06-15|0.0|0|0.0|0|84.16666666666667|0|4.375|0
0|2020-06-16|0.0|0|0.0|0|25.833333333333332|0|2.5|0
0|2020-06-17|0.0|0|0.0|0|85.41666666666667|0|4.0|0
0|2020-06-18|0.0|0|0.0|0|100.0|0|6.125|0
0|2020-06-19|0.0|0|0.0025|0|82.39583333333333|0|3.1220238095238098|0
0|2020-06-20|0.001875|0|0.0|0|56.33630952380952|0|2.0035714285714286|0
0|2020-06-21|0.0|0|0.0004166666666666667|0|88.23958333333333|0|4.309722222222222|0
0|2020-06-22|0.0004166666666666667|0|0.007837301587301587|0|101.68683862433862|0|3.941633597883598|0
0|2020-06-23|0.015|0|0.03331944444444444|0|185.88888888888889|0|6.691666666666666|0
0|2020-06-24|0.04708333333333333|0|0.0|0|211.77083333333334|0|8.03125|0
0|2020-06-25|0.0|0|0.010833333333333334|0|136.66666666666666|0|3.8819444444444446|0
0|2020-06-26|0.011666666666666667|0|0.0|0|154.58333333333334|0|4.958333333333333|0
0|2020-06-27|0.008333333333333333|0|0.018993055555555558|0|197.25694444444443|0|6.59375|0
0|2020-06-28|0.0013541666666666667|0|0.001875|0|230.10416666666666|0|8.0625|0
0|2020-06-29|0.0|0|0.0|0|187.58333333333334|0|4.5249999999999995|0
0|2020-06-30|0.0|0|0.0|0|120.0|0|4.875|0
0|2020-07-01|0.0|0|0.0|0|108.47222222222221|0|4.111111111111112|0
0|2020-07-02|0.0|0|0.0|0|193.75|0|5.041666666666667|0
0|2020-07-03|0.0|0|0.0|0|208.75|0|7.666666666666667|0
0|2020-07-04|0.0|0|0.0|0|215.55555555555554|0|4.625|0
0|2020-07-05|0.0|0|0.0|0|33.75|0|1.7083333333333333|0
0|2020-07-06|0.0|0|0.0|0|92.91666666666667|0|3.0416666666666665|0
0|2020-07-07|0.0|0|0.0|0|91.66666666666667|0|4.486111111111112|0
0|2020-07-08|0.0|0|0.0|0|69.16666666666667|0|2.2916666666666665|0
0|2020-07-09|0.0|0|0.0|0|81.93452380952381|0|3.811011904761905|0
0|2020-07-10|0.0|0|0.0|0|106.66666666666667|0|4.791666666666667|0
0|2020-07-11|0.0|0|0.021944444444444447|0|172.60416666666666|0|7.28125|0
0|2020-07-12|0.03958333333333333|0|0.0|0|184.375|0|4.802083333333333|0
0|2020-07-13|0.0|0|0.0|0|175.9375|0|6.635416666666667|0
0|2020-07-14|0.0|0|0.0|0|157.70833333333334|0|3.5208333333333335|0
0|2020-07-15|0.0|0|0.0|0|87.56944444444446|0|3.9236111111111107|0
0|2020-07-16|0.0|0|0.022458333333333334|0|140.96527777777777|0|9.010069444444444|0
0|2020-07-17|0.013888888888888888|0|0.0|0|216.73611111111111|0|5.815972222222222|0
0|2020-07-18|0.0|0|0.0|0|82.5|0|3.1666666666666665|0
0|2020-07-19|0.0|0|0.014375|0|116.66666666666667|0|5.208333333333333|0
0|2020-07-20|0.004166666666666667|0|0.0043055555555555555|0|195.34722222222226|0|6.855555555555555|0
0|2020-07-21|0.0|0|0.0|0|59.166666666666664|0|1.9583333333333333|0
0|2020-07-22|0.0|0|0.0008333333333333334|0|126.1111111111111|0|4.385416666666667|0
0|2020-07-23|0.0011111111111111111|0|0.0035069444444444445|0|109.6875|0|3.722222222222222|0
0|2020-07-24|0.00125|0|0.00020833333333333335|0|103.23611111111113|0|2.8791666666666664|0
0|2020-07-25|0.0001388888888888889|0|0.0|0|135.86805555555554|0|2.4791666666666665|0
0|2020-07-26|0.0|0|0.0|0|142.1875|0|4.395833333333333|0
0|2020-07-27|0.0|0|0.016319444444444445|0|182.70833333333334|0|6.416666666666667|0
0|2020-07-28|0.006354166666666667|0|0.0017013888888888888|0|212.375|0|5.713888888888889|0
0|2020-07-29|0.0|0|0.018333333333333333|0|137.77777777777777|0|4.715277777777778|0
0|2020-07-30|0.028333333333333335|0|0.007500000000000001|0|130.5902777777778|0|3.215277777777778|0
0|2020-07-31|0.0|0|0.0|0|47.708333333333336|0|3.59375|0
0|2020-08-01|0.0|0|0.00875|0|98.61111111111113|0|4.645833333333333|0
0|2020-08-02|0.009166666666666667|0|0.0043055555555555555|0|177.43055555555557|0|8.555555555555555|0
0|2020-08-03|0.0027083333333333334|0|0.0004166666666666667|0|126.94444444444446|0|4.541666666666667|0
0|2020-08-04|0.0014583333333333334|0|0.009305555555555558|0|172.5625|0|5.452777777777778|0
0|2020-08-05|0.0037500000000000003|0|0.0|0|211.5277777777778|0|6.408333333333334|0
0|2020-08-06|0.0|0|0.0|0|35.166666666666664|0|2.1416666666666666|0
0|2020-08-07|0.0|0|0.0|0|117.29166666666667|0|3.0833333333333335|0
0|2020-08-08|0.0|0|0.0|0|134.50694444444446|0|3.1489583333333333|0
0|2020-08-09|0.0|0|0.0|0|117.36111111111113|0|3.8333333333333335|0
0|2020-08-10|0.0|0|0.0|0|86.25|0|2.6666666666666665|0
0|2020-08-11|0.0|0|0.0|0|176.66666666666666|0|6.166666666666667|0
0|2020-08-12|0.0|0|0.0|0|63.269841269841265|0|1.9706349206349205|0
0|2020-08-13|0.0|0|0.0|0|87.08333333333333|0|3.625|0
0|2020-08-14|0.0|0|0.0|0|32.5|0|3.8333333333333335|0
0|2020-08-15|0.0|0|0.0|0|64.16666666666667|0|2.6666666666666665|0
0|2020-08-16|0.0016666666666666668|0|0.0016666666666666668|0|139.54861111111111|0|3.5833333333333335|0
0|2020-08-17|0.0001388888888888889|0|0.0004166666666666667|0|161.63888888888889|0|3.920833333333333|0
0|2020-08-18|8.333333333333333e-05|0|0.0004166666666666667|0|201.6597222222222|0|6.039583333333333|0
0|2020-08-19|0.0|0|0.0|0|172.08333333333334|0|4.75|0
0|2020-08-20|0.0|0|0.0|0|42.083333333333336|0|2.2916666666666665|0
0|2020-08-21|0.0|0|0.0|0|131.66666666666666|0|3.375|0
0|2020-08-22|0.0|0|0.0|0|97.91666666666667|0|2.319444444444444|0
0|2020-08-23|0.0|0|0.0|0|76.875|0|2.0416666666666665|0
0|2020-08-24|0.0|0|0.0187202380952381|0|113.6359126984127|0|3.832837301587302|0
0|2020-08-25|0.0|0|0.004166666666666667|0|214.58333333333334|0|7.78125|0
0|2020-08-26|0.0|0|0.0|0|159.44444444444443|0|4.25|0
0|2020-08-27|0.0020833333333333333|0|0.0075|0|182.55208333333334|0|7.954861111111111|0
0|2020-08-28|0.0033333333333333335|0|0.01015277777777778|0|192.78472222222226|0|5.454861111111112|0
0|2020-08-29|0.012916666666666667|0|0.0011111111111111111|0|225.83333333333334|0|9.666666666666666|0
0|2020-08-30|0.0020833333333333333|0|0.0008333333333333334|0|239.58333333333334|0|7.111111111111112|0
0|2020-08-31|0.0|0|0.0|0|124.375|0|7.583333333333333|0
0|2020-09-01|0.0004166666666666667|0|0.000625|0|133.75|0|8.291666666666666|0
0|2020-09-02|0.0025|0|0.02153769841269841|0|175.68551587301587|0|6.961607142857143|0
0|2020-09-03|0.024166666666666666|0|0.00020833333333333335|0|108.33333333333333|0|3.6333333333333333|0
0|2020-09-04|0.00125|0|0.0008333333333333334|0|197.4652777777778|0|6.517361111111111|0
0|2020-09-05|0.0|0|0.005833333333333334|0|95.83333333333333|0|3.6666666666666665|0
0|2020-09-06|0.0011111111111111111|0|0.0016666666666666668|0|74.72222222222223|0|2.5833333333333335|0
0|2020-09-07|0.0|0|0.00875|0|143.33333333333334|0|6.666666666666667|0
0|2020-09-08|0.0043749999999999995|0|0.0|0|96.95833333333333|0|3.5805555555555557|0
0|2020-09-09|0.0|0|0.0|0|105.52083333333333|0|3.65625|0
0|2020-09-10|0.0|0|0.0|0|180.125|0|4.4125|0
0|2020-09-11|0.0|0|0.0|0|128.51388888888889|0|5.704166666666667|0
0|2020-09-12|0.0|0|0.0|0|138.95833333333334|0|8.791666666666666|0
0|2020-09-13|0.0|0|0.011111111111111113|0|175.65972222222226|0|6.770833333333335|0
0|2020-09-14|0.014583333333333332|0|0.0|0|250.14880952380952|0|7.0565476190476195|0
0|2020-09-15|0.0|0|0.0|0|64.58333333333333|0|2.4583333333333335|0
0|2020-09-16|0.0|0|0.0|0|113.47222222222221|0|3.8125|0
0|2020-09-17|0.0|0|0.0|0|61.666666666666664|0|2.5104166666666665|0
0|2020-09-18|0.0|0|0.0|0|104.86111111111113|0|5.720833333333334|0
0|2020-09-19|0.0|0|0.0|0|81.25|0|2.9166666666666665|0
0|2020-09-20|0.0|0|0.0|0|39.166666666666664|0|3.4166666666666665|0
0|2020-09-21|0.0|0|0.0|0|55.0|0|2.7916666666666665|0
0|2020-09-22|0.0|0|0.0|0|127.91666666666667|0|3.5416666666666665|0
0|2020-09-23|0.0|0|0.0|0|156.66666666666666|0|5.375|0
0|2020-09-24|0.0|0|0.0|0|71.52777777777777|0|2.7291666666666665|0
0|2020-09-25|0.0|0|0.0|0|39.14186507936508|0|1.7872023809523807|0
0|2020-09-26|0.0|0|0.0|0|115.625|0|4.49077380952381|0
0|2020-09-27|0.0|0|0.0|0|152.01388888888889|0|6.173611111111112|0
0|2020-09-28|0.0|0|0.0|0|161.66666666666666|0|6.641666666666667|0
0|2020-09-29|0.008958333333333334|0|0.024345238095238097|0|182.5327380952381|0|4.937400793650794|0
0|2020-09-30|0.02291666666666667|0|0.007118055555555555|0|207.25694444444443|0|8.628472222222221|0
0|2020-10-01|0.0008333333333333334|0|0.0027083333333333334|0|177.2222222222222|0|6.284722222222221|0
0|2020-10-02|0.0016666666666666668|0|0.0008333333333333334|0|145.2777777777778|0|5.166666666666667|0
0|2020-10-03|0.0002777777777777778|0|0.0|0|77.97916666666667|0|2.19375|0
0|2020-10-04|0.0|0|0.0008333333333333334|0|95.41666666666667|0|4.395833333333333|0
0|2020-10-05|0.0020833333333333333|0|0.004166666666666667|0|180.9513888888889|0|4.050694444444445|0
0|2020-10-06|0.0|0|0.0|0|174.48611111111111|0|5.934722222222223|0
0|2020-10-07|0.0|0|0.002916666666666667|0|234.79166666666666|0|9.833333333333334|0
0|2020-10-08|0.00375|0|0.0|0|208.47222222222226|0|7.513888888888888|0
0|2020-10-09|0.0|0|0.0|0|101.25|0|4.541666666666667|0
0|2020-10-10|0.0|0|0.0009722222222222223|0|192.9861111111111|0|8.541666666666666|0
0|2020-10-11|0.0020833333333333333|0|0.0|0|116.73611111111113|0|7.208333333333333|0
0|2020-10-12|0.00020833333333333335|0|0.0013194444444444445|0|138.54166666666666|0|12.236111111111112|0
0|2020-10-13|0.0026041666666666665|0|0.008000000000000002|0|173.95833333333334|0|7.840972222222223|0
0|2020-10-14|0.0004166666666666667|0|0.0|0|191.25|0|5.875|0
0|2020-10-15|0.0|0|0.0015277777777777779|0|221.19444444444443|0|10.443055555555556|0
0|2020-10-16|0.0011666666666666668|0|0.0033333333333333335|0|209.9375|0|5.95625|0
0|2020-10-17|0.00125|0|0.0|0|110.0|0|4.125|0
0|2020-10-18|0.0|0|0.0004166666666666667|0|161.66666666666666|0|8.75|0
0|2020-10-19|0.0004166666666666667|0|0.016145833333333335|0|124.72222222222221|0|5.541666666666667|0
0|2020-10-20|0.006999999999999999|0|0.012138888888888888|0|120.07638888888887|0|4.986805555555556|0
0|2020-10-21|0.006666666666666667|0|0.002916666666666667|0|185.76388888888889|0|6.3055555555555545|0
0|2020-10-22|0.0009375|0|0.0|0|93.50694444444444|0|2.975694444444444|0
0|2020-10-23|0.0|0|0.00125|0|160.13888888888889|0|6.833333333333333|0
0|2020-10-24|0.006666666666666667|0|0.008888888888888889|0|278.5416666666667|0|8.729166666666666|0
0|2020-10-25|0.0|0|0.0004166666666666667|0|82.6388888888889|0|6.263888888888889|0
0|2020-10-26|0.0|0|0.005847222222222222|0|202.1527777777778|0|7.269444444444445|0
0|2020-10-27|0.00375|0|0.0004166666666666667|0|205.5|0|3.2708333333333335|0
0|2020-10-28|0.0|0|0.0027083333333333334|0|51.111111111111114|0|1.125|0
