|dates|Grand_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grand_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grand_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grand_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grand_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grand_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grand_Utah_UnitedStates.TotalPopulation.data|Grand_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9754.0|0
