|dates|BristolBay_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BristolBay_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BristolBay_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BristolBay_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BristolBay_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BristolBay_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BristolBay_Alaska_UnitedStates.TotalPopulation.data|BristolBay_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|836.0|0
