|dates|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofNV_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|OutofNV_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofNV_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
