|dates|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Northumberland_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Northumberland_Virginia_UnitedStates.TotalPopulation.data|Northumberland_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12095.0|0
