|dates|Stanislaus_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stanislaus_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stanislaus_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stanislaus_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stanislaus_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stanislaus_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stanislaus_California_UnitedStates.TotalPopulation.data|Stanislaus_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|550660.0|0
