|dates|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nueces_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Nueces_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nueces_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
