|dates|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitation.data|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Berkeley_SouthCarolina_UnitedStates.AverageWindDirection.data|Berkeley_SouthCarolina_UnitedStates.AverageWindDirection.missing|Berkeley_SouthCarolina_UnitedStates.AverageWindSpeed.data|Berkeley_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|151.97916666666666|0|2.4375|0
0|2020-01-02|0.0|0|0.0|0|53.177083333333336|0|1.125|0
0|2020-01-03|0.0|0|0.0|0|211.40625|0|10.130208333333334|0
0|2020-01-04|0.0|0|0.005625000000000001|0|233.22916666666666|0|6.447916666666667|0
0|2020-01-05|0.0|0|0.0|0|162.39583333333334|0|2.4895833333333335|0
0|2020-01-06|0.0|0|0.0|0|58.541666666666664|0|1.21875|0
0|2020-01-07|0.0|0|0.0|0|85.20833333333333|0|2.7604166666666665|0
0|2020-01-08|0.0|0|0.0|0|64.27083333333333|0|1.2604166666666667|0
0|2020-01-09|0.0|0|0.0|0|65.20833333333333|0|4.760416666666667|0
0|2020-01-10|0.0|0|0.0|0|49.270833333333336|0|2.5416666666666665|0
0|2020-01-11|0.0|0|0.006666666666666667|0|155.52083333333334|0|8.671875|0
0|2020-01-12|0.0|0|0.010000000000000002|0|190.41666666666666|0|7.489583333333333|0
0|2020-01-13|0.0|0|0.0|0|153.125|0|4.364583333333333|0
0|2020-01-14|0.0|0|0.0|0|85.3125|0|1.75|0
0|2020-01-15|0.0|0|0.0|0|53.125|0|1.03125|0
0|2020-01-16|0.0|0|0.001666666666666667|0|202.39583333333334|0|4.96875|0
0|2020-01-17|0.0|0|0.0|0|56.770833333333336|0|8.208333333333334|0
0|2020-01-18|0.0|0|0.0|0|131.14583333333334|0|7.208333333333333|0
0|2020-01-19|0.0|0|0.0004166666666666667|0|181.97916666666666|0|5.229166666666667|0
0|2020-01-20|0.0|0|0.0|0|60.208333333333336|0|8.708333333333334|0
0|2020-01-21|0.0|0|0.0|0|37.291666666666664|0|10.791666666666666|0
0|2020-01-22|0.0|0|0.0|0|32.135416666666664|0|9.885416666666666|0
0|2020-01-23|0.0|0|0.0|0|42.083333333333336|0|5.359375|0
0|2020-01-24|0.0|0|0.0023958333333333336|0|102.29166666666667|0|3.7916666666666665|0
0|2020-01-25|0.0|0|0.0007291666666666667|0|101.04166666666667|0|2.2604166666666665|0
0|2020-01-26|0.0|0|0.0|0|40.3125|0|1.6979166666666667|0
0|2020-01-27|0.0|0|0.0017708333333333335|0|151.30208333333334|0|3.3072916666666665|0
0|2020-01-28|0.0|0|0.0|0|41.979166666666664|0|2.03125|0
0|2020-01-29|0.0|0|0.005625000000000001|0|32.1875|0|2.3854166666666665|0
0|2020-01-30|0.0|0|0.005104166666666667|0|59.479166666666664|0|5.458333333333333|0
0|2020-01-31|0.0|0|0.013020833333333334|0|53.229166666666664|0|6.473958333333333|0
0|2020-02-01|0.0|0|0.0009374999999999999|0|116.66666666666667|0|2.6979166666666665|0
0|2020-02-02|0.0|0|0.0|0|202.5|0|4.541666666666667|0
0|2020-02-03|0.0|0|0.0|0|148.54166666666666|0|3.2083333333333335|0
0|2020-02-04|0.0|0|0.0|0|231.04166666666666|0|6.291666666666667|0
0|2020-02-05|0.0|0|0.0|0|221.875|0|6.75|0
0|2020-02-06|0.0|0|0.056145833333333346|0|207.86458333333334|0|13.057291666666666|0
0|2020-02-07|0.0|0|0.010937500000000001|0|202.60416666666666|0|9.213541666666666|0
0|2020-02-08|0.0|0|0.0|0|35.416666666666664|0|1.2083333333333333|0
0|2020-02-09|0.0|0|0.0|0|51.666666666666664|0|1.5|0
0|2020-02-10|0.0|0|0.0|0|68.85416666666667|0|3.3854166666666665|0
0|2020-02-11|0.0|0|0.0|0|185.57291666666666|0|8.625|0
0|2020-02-12|0.0|0|0.0|0|105.3125|0|3.3229166666666665|0
0|2020-02-13|0.0|0|0.009791666666666669|0|183.75|0|8.572916666666666|0
0|2020-02-14|0.0|0|0.0|0|43.125|0|5.458333333333333|0
0|2020-02-15|0.0|0|0.0|0|62.604166666666664|0|5.541666666666667|0
0|2020-02-16|0.0|0|0.006979166666666666|0|43.4375|0|2.1354166666666665|0
0|2020-02-17|0.0|0|0.00020833333333333335|0|59.427083333333336|0|2.578125|0
0|2020-02-18|0.0|0|0.031145833333333327|0|16.041666666666668|0|0.4791666666666667|0
0|2020-02-19|0.0|0|0.005000000000000002|0|56.770833333333336|0|4.182291666666667|0
0|2020-02-20|0.0|0|0.02687499999999998|0|40.9375|0|9.625|0
0|2020-02-21|0.0|0|0.0|0|32.34375|0|12.151041666666666|0
0|2020-02-22|0.0|0|0.0|0|67.39583333333333|0|2.7083333333333335|0
0|2020-02-23|0.0|0|0.0|0|38.125|0|0.8854166666666666|0
0|2020-02-24|0.0|0|0.002395833333333333|0|41.145833333333336|0|1.4479166666666667|0
0|2020-02-25|0.0|0|0.023124999999999996|0|135.9375|0|4.28125|0
0|2020-02-26|0.0|0|0.01661458333333334|0|182.08333333333334|0|4.90625|0
0|2020-02-27|0.0|0|0.0|0|218.85416666666666|0|3.9375|0
0|2020-02-28|0.0|0|0.0|0|121.97916666666667|0|2.8385416666666665|0
0|2020-02-29|0.0|0|0.0|0|168.75|0|3.1770833333333335|0
0|2020-03-01|0.0|0|0.0|0|75.3125|0|2.6875|0
0|2020-03-02|0.0|0|0.00010416666666666667|0|142.8125|0|7.1875|0
0|2020-03-03|0.0|0|0.009166666666666668|0|187.60416666666666|0|7.46875|0
0|2020-03-04|0.0|0|0.015000000000000006|0|65.72916666666667|0|2.2083333333333335|0
0|2020-03-05|0.0|0|0.04614583333333332|0|53.4375|0|6.114583333333333|0
0|2020-03-06|0.0|0|0.0004166666666666667|0|253.33333333333334|0|5.666666666666667|0
0|2020-03-07|0.0|0|0.0|0|209.89583333333334|0|6.34375|0
0|2020-03-08|0.0|0|0.0|0|52.8125|0|2.0|0
0|2020-03-09|0.0|0|0.0|0|73.4375|0|3.0104166666666665|0
0|2020-03-10|0.0|0|0.0|0|127.5|0|4.78125|0
0|2020-03-11|0.0|0|0.0|0|195.41666666666666|0|4.354166666666667|0
0|2020-03-12|0.0|0|0.0|0|250.0|0|6.0|0
0|2020-03-13|0.0|0|0.0|0|234.73958333333334|0|5.791666666666667|0
0|2020-03-14|0.0|0|0.0|0|64.6875|0|3.9895833333333335|0
0|2020-03-15|0.0|0|0.0|0|90.3125|0|5.3125|0
0|2020-03-16|0.0|0|0.0|0|62.1875|0|3.8229166666666665|0
0|2020-03-17|0.0|0|0.0|0|32.03125|0|1.1197916666666667|0
0|2020-03-18|0.0|0|0.0|0|70.26041666666667|0|2.8489583333333335|0
0|2020-03-19|0.0|0|0.0|0|131.92708333333334|0|5.395833333333333|0
0|2020-03-20|0.0|0|0.0|0|201.5625|0|9.145833333333334|0
0|2020-03-21|0.0|0|0.0|0|173.33333333333334|0|3.9375|0
0|2020-03-22|0.0|0|0.011666666666666667|0|47.395833333333336|0|6.635416666666667|0
0|2020-03-23|0.0|0|0.0008333333333333334|0|45.989583333333336|0|2.5833333333333335|0
0|2020-03-24|0.0|0|0.004479166666666668|0|94.53125|0|2.8489583333333335|0
0|2020-03-25|0.0|0|0.001666666666666667|0|193.59375|0|7.234375|0
0|2020-03-26|0.0|0|0.0|0|72.1875|0|3.3541666666666665|0
0|2020-03-27|0.0|0|0.0|0|151.45833333333334|0|4.875|0
0|2020-03-28|0.0|0|0.0|0|175.41666666666666|0|6.5|0
0|2020-03-29|0.0|0|0.0|0|202.39583333333334|0|6.09375|0
0|2020-03-30|0.0|0|0.0|0|81.45833333333333|0|2.2395833333333335|0
0|2020-03-31|0.0|0|0.008958333333333334|0|55.416666666666664|0|4.083333333333333|0
0|2020-04-01|0.0|0|0.0|0|129.58333333333334|0|6.78125|0
0|2020-04-02|0.0|0|0.0|0|99.79166666666667|0|4.260416666666667|0
0|2020-04-03|0.0|0|0.0|0|96.25|0|2.0520833333333335|0
0|2020-04-04|0.0|0|0.0|0|45.9375|0|2.7291666666666665|0
0|2020-04-05|0.0|0|0.0|0|69.47916666666667|0|3.0416666666666665|0
0|2020-04-06|0.0|0|0.0|0|131.77083333333334|0|4.364583333333333|0
0|2020-04-07|0.0|0|0.0|0|217.8125|0|5.666666666666667|0
0|2020-04-08|0.0|0|0.0|0|204.0625|0|4.25|0
0|2020-04-09|0.0|0|0.0|0|196.14583333333334|0|5.125|0
0|2020-04-10|0.0|0|0.0|0|169.16666666666666|0|3.9895833333333335|0
0|2020-04-11|0.0|0|0.0|0|71.97916666666667|0|3.53125|0
0|2020-04-12|0.0|0|0.004791666666666666|0|105.3125|0|6.09375|0
0|2020-04-13|0.0|0|0.043645833333333335|0|207.29166666666666|0|13.411458333333334|0
0|2020-04-14|0.0|0|0.0|0|99.58333333333333|0|3.0416666666666665|0
0|2020-04-15|0.0|0|0.03302083333333332|0|67.1875|0|5.614583333333333|0
0|2020-04-16|0.0|0|0.0|0|36.770833333333336|0|3.1666666666666665|0
0|2020-04-17|0.0|0|0.0|0|108.125|0|4.416666666666667|0
0|2020-04-18|0.0|0|0.0|0|184.58333333333334|0|5.572916666666667|0
0|2020-04-19|0.0|0|0.016250000000000007|0|73.33333333333333|0|2.1979166666666665|0
0|2020-04-20|0.0|0|0.010729166666666672|0|139.89583333333334|0|3.8020833333333335|0
0|2020-04-21|0.0|0|0.0|0|143.95833333333334|0|4.708333333333333|0
0|2020-04-22|0.0|0|0.0|0|70.72916666666667|0|3.6041666666666665|0
0|2020-04-23|0.0|0|0.03291666666666665|0|87.60416666666667|0|3.3333333333333335|0
0|2020-04-24|0.0|0|0.0007291666666666667|0|200.9375|0|5.666666666666667|0
0|2020-04-25|0.0|0|0.0|0|105.625|0|3.90625|0
0|2020-04-26|0.0|0|0.0|0|245.72916666666666|0|7.5625|0
0|2020-04-27|0.0|0|0.0|0|157.70833333333334|0|3.9166666666666665|0
0|2020-04-28|0.0|0|0.0|0|118.02083333333333|0|4.21875|0
0|2020-04-29|0.0|0|0.0|0|134.16666666666666|0|9.208333333333334|0
0|2020-04-30|0.0|0|0.006041666666666668|0|221.71875|0|7.447916666666667|0
0|2020-05-01|0.0|0|0.0|0|207.60416666666666|0|4.458333333333333|0
0|2020-05-02|0.0|0|0.0|0|68.95833333333333|0|2.1041666666666665|0
0|2020-05-03|0.0|0|0.0|0|178.22916666666666|0|5.135416666666667|0
0|2020-05-04|0.0|0|0.0|0|126.66666666666667|0|4.0|0
0|2020-05-05|0.0|0|0.0|0|145.3125|0|3.8645833333333335|0
0|2020-05-06|0.0|0|0.004166666666666667|0|174.0625|0|4.875|0
0|2020-05-07|0.0|0|0.0|0|122.29166666666667|0|6.239583333333333|0
