|dates|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Matanuska-Susitna_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
