|dates|Kalkaska_Michigan_UnitedStates.BLS_EmployedPopulation.data|Kalkaska_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Kalkaska_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Kalkaska_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Kalkaska_Michigan_UnitedStates.BLS_UnemploymentRate.data|Kalkaska_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Kalkaska_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Kalkaska_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-02|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-03|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-04|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-05|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-06|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-07|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-08|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-09|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-10|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-11|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-12|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-13|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-14|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-15|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-16|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-17|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-18|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-19|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-20|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-21|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-22|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-23|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-24|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-25|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-26|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-27|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-28|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-29|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-30|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-01-31|7253.5|0|566.5|0|7.244245524296675|0|7820.0|0
0|2020-02-01|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-02|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-03|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-04|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-05|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-06|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-07|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-08|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-09|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-10|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-11|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-12|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-13|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-14|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-15|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-16|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-17|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-18|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-19|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-20|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-21|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-22|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-23|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-24|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
0|2020-02-25|7324.5|0|510.5|0|6.515634971282706|0|7835.0|0
