|dates|Marlboro_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marlboro_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marlboro_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marlboro_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marlboro_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marlboro_SouthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marlboro_SouthCarolina_UnitedStates.TotalPopulation.data|Marlboro_SouthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26118.0|0
