|dates|Loup_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Loup_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Loup_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Loup_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Loup_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Loup_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Loup_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Loup_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
