|dates|Montague_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Montague_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Montague_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Montague_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Montague_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Montague_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Montague_Texas_UnitedStates.TotalPopulation.data|Montague_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19818.0|0
