|dates|Lee_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lee_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lee_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Lee_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Lee_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lee_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lee_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lee_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
