|dates|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SweetGrass_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SweetGrass_Montana_UnitedStates.TotalPopulation.data|SweetGrass_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3737.0|0
