|dates|Jennings_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jennings_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jennings_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jennings_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jennings_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jennings_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jennings_Indiana_UnitedStates.TotalPopulation.data|Jennings_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27735.0|0
