|dates|Morgan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Morgan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Morgan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Morgan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Morgan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Morgan_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Morgan_Colorado_UnitedStates.TotalPopulation.data|Morgan_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29068.0|0
